repo_relative_path,file_size_bytes,sha256,original_cluster_path,copied_at_utc
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/extracted/rf1_u1_curve.csv,26787,06015ca388d8026fee85e1dc3cf2f53add9249d63a30fc8a6cfb9cc3a5be30b1,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/extracted/rf1_u1_curve.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/extracted/runtime_output_inventory.json,743,1a6db85859f2fc364dc9f2314fea28ec42dd5d755107628badf13d7da2bb15ea,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/extracted/runtime_output_inventory.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,28448506,463723656b5de6b5688ccc4932a06eabe70dbdf70bd522a5c6d76b3dac18fa5f,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2787,9e3c6cf316ee49a3aaa45f053e343d547f57dd34e2a70ee31584a72f3aa0ff89,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/extracted/single_notch_extraction_summary.json,4971,17ef0584927140f09b5732bc46b212a7964d981df5923ccabc37ddf72c4ec21e,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/extracted/single_notch_extraction_summary.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/input_hash_check.txt,36,0100b998cc28acc5a2fb3ac854bbe753eb0015b418d242633a381cac3c55f5be,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/input_hash_check.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.abaqus_stdout.log,3319,b6cb6f8b1454e0005e48f9729590b12a989cb6db2b773c54abaa3ec04afb2304,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.abaqus_stdout.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.com,2939,3ccd081aa2e1c4824252180b6db9449bc4d9e0e3fa133e165774206bf3389896,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.com,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.dat,15721,b13f34548fe6e4849ddec560e59f69a7f06bbfd92170c4a56af85b4afe253806,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.dat,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.msg,16556931,00b44ca047f02ccb7773e9e26769c5f9267d5b08d44331174fece15154d70585,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.msg,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.prt,3683,7b20e9ec7ebf8bcfa5851b3c352a885ac4d6245e0c3df138d5a45fb827cc5020,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.prt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/m2h1_u030.sta,703868,831054bb5c553235c26c0c7a9b21a67afef46cdac2355ec2c35536df0dc4e012,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/m2h1_u030.sta,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/MODE_II_H1_SWEEP_STATUS.json,477,cc8f857df8e06588f772947e978adaaa940c4f0edbc41afcd5389ee2d71592d2,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/MODE_II_H1_SWEEP_STATUS.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,814,0fe9ad1cb9d377dad8b53f2fbc5a027793e31ef24b990c9e2d67b0e51d2ba171,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/QSTAT_FINAL.txt,2814,9b69ccc4685e4cadc85b98eece83a825673febc67d5b3e1c87f21fac60f070bc,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/QSTAT_FINAL.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/telegram_notify.log,131,b7bfd256e8d2e80afa641617cff490da3558e187c2ab437b07635a147fa1596a,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/telegram_notify.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379483.mmaster02/TRACEJOB.txt,73,4da93fee6d2dea1b0ba916e796d3efacbb292449835b7db7baf2e551fbf65057,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u030/1379483.mmaster02/TRACEJOB.txt,2026-07-29T03:22:18Z
