repo_relative_path,file_size_bytes,sha256,original_cluster_path,copied_at_utc
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,28448506,be8c60102b859c2133206b488ffcae881d5a0f7ea0a59390ad789f9718385fd9,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2786,eb086d56190e7ddaeb93b2ade8162bdf4b953db912d96cbbec4ed643535f5993,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/extracted/single_notch_extraction_summary.json,4969,0c5f0f6059fd31f1bf5bc0b8d941b82a91e919a05b2192d43c586182ff96ab71,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/extracted/single_notch_extraction_summary.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/input_hash_check.txt,36,38ce57a59a33d16b781db9dd2843a7747f126032d8c895bc018a0a9b790e9660,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/input_hash_check.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.abaqus_stdout.log,3319,6878bf7dbac66c566957eb236c16e8be0f504aaed23455af2f5ce332bee5bb70,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.abaqus_stdout.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.com,2939,fd2e799d145d5bc34f86958b95b5c8e6dbec5c578d52e5e31a87470f60cfc42b,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.com,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.dat,15717,cd6cee831468c2687f4dd7ff1bf8581d808f2c5cf8e1c89f96a5ed73770f99d3,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.dat,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.msg,10262110,7adc7e77fe5aa793fa75b45af1009c6b8815c33edbe77657511191c73a0cefcb,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.msg,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.prt,3683,7b20e9ec7ebf8bcfa5851b3c352a885ac4d6245e0c3df138d5a45fb827cc5020,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.prt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/m2h1_u020.sta,435868,1264315076ce8e35a01c68e49870c6e6f24a38c099fc1bff3ebc7c421ac1b0a3,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/m2h1_u020.sta,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/MODE_II_H1_SWEEP_STATUS.json,477,aea18585ffdc6dbd44368c4b6eac2e6c712649785e209755bd187939eae97bb4,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/MODE_II_H1_SWEEP_STATUS.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,816,0dc077c6953ef6ec9ad8994d9358f9e4c078c84abf89cef620493eb2a3f06810,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/QSTAT_FINAL.txt,2814,51deb73daa84c00e4115a2368b9394dafd887690dbf9b100107357aa13a6780d,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/QSTAT_FINAL.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/telegram_notify.log,131,178d30faaf6112ff5742a5fdeda714828d6b48cf2b7d2f33ebe0d69b0cf32891,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/telegram_notify.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379482.mmaster02/TRACEJOB.txt,73,8b3f452e00a4c5b5740ee9e3bf52f3c070dbdfd915a18b1c62384cd66dfa9b99,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u020/1379482.mmaster02/TRACEJOB.txt,2026-07-29T03:22:18Z
