repo_relative_path,file_size_bytes,sha256,original_cluster_path,copied_at_utc
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/matched_state_04_Step-2_frame_0008_contour_sdv14_sdv15_sdv16.csv,7231555,163e90988719a12405accfac61d5d80f1b482afba2c4b483b9ed0a449945adb2,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/matched_state_04_Step-2_frame_0008_contour_sdv14_sdv15_sdv16.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/matched_states.csv,716,c408cbf542142cb9bbbc6096f244cd47955134a7dd759af2b9a99dbff834aa21,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/matched_states.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/phase_bounds_summary.json,97,f363207a305e1cfd6bbce59ee8b4fbe5dd12a842f280892a7e6fc774f71ea05f,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/phase_bounds_summary.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/resource_summary.json,531,892820a466eda809640b02aa06a068d5f37c53ac7552a1d5b901de960fa1ad77,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/resource_summary.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/rf1_u1_curve.csv,16492,0f36ea9a2c5d9d66ba8ac322352250e6663db0bb1554ec80b0f37660a30ec549,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/rf1_u1_curve.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/runtime_output_inventory.json,743,1a6db85859f2fc364dc9f2314fea28ec42dd5d755107628badf13d7da2bb15ea,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/runtime_output_inventory.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,28448506,463723656b5de6b5688ccc4932a06eabe70dbdf70bd522a5c6d76b3dac18fa5f,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/sdv14_sdv15_sdv16_contours.csv,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2785,822b67e6055375359e14ae9b612ffb49c5b68d88792c80e961ee0f722ac86581,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/SINGLE_NOTCH_EXTRACTION.md,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/extracted/single_notch_extraction_summary.json,4968,3ba4ae9c8e4dbc93da00a6249c5853754081ca8e14767464b47aae7f14baf3e8,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/extracted/single_notch_extraction_summary.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/input_hash_check.txt,36,dad59b09a0f2cc47785046921e27347f04350074e5c942cb20e3c754db1a3848,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/input_hash_check.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.abaqus_stdout.log,3319,a755da50b57259d38883038c20f5d20fa1ee25814512c28cdb484cdd97394eba,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.abaqus_stdout.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.com,2939,062eef303218ac78c902897dd239a6969113ab8d917f6f4974268e0022455bf4,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.com,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.dat,15717,f64607737dcc064fcae9c65c7dd424858dd255666c7fd2b2b47689634b320d71,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.dat,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.msg,7110951,74e7eb4a05342379a8a9717811398e2ea6931b1a159fef4b89a139512b523bf1,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.msg,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.prt,3683,7b20e9ec7ebf8bcfa5851b3c352a885ac4d6245e0c3df138d5a45fb827cc5020,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.prt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/m2h1_u015.sta,301868,cdfe472b7ccecdb1908d7b0af7d5156dc8c045b2195f9ac09c172dc7662e7f8d,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/m2h1_u015.sta,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/MODE_II_H1_SWEEP_STATUS.json,477,c34710a284eadef6d2b72bffdab73650af9efec1e742b1f21a07d10790865589,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/MODE_II_H1_SWEEP_STATUS.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,816,6e8a3924ad578e98d822d474f71f8ec49a08be112d6d375ea1d95764ec49691d,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/MODE_II_H1_SWEEP_VALIDATION.json,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/QSTAT_FINAL.txt,2814,f0c937566dbd3e02c9257ec5aa41a8ae677aa29ef7b1da1cc676527589c8e6a8,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/QSTAT_FINAL.txt,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/telegram_notify.log,131,f82bd6e18ec87c8d7302dd734d38c92137e0f1fffe4541214d689b6eaa3300b4,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/telegram_notify.log,2026-07-29T03:22:18Z
runs/hpc/stage_f/mode_ii_h1_endpoint_sweep/evidence/1379481.mmaster02/TRACEJOB.txt,73,788922a030cfde5f5b8ba0069be2d6cb051448e08c4e67b71923bf5ea1e9e2b4,/home/pr21vyci/adaptive-remeshing-evidence/stage_f/mode_ii_h1_endpoint_sweep/u015/1379481.mmaster02/TRACEJOB.txt,2026-07-29T03:22:18Z
